query_id,question,correct_document_id,rank
2586,도조 히데키는 누구의 죽음 이후에 통제파의 주요 인물이 되었나요?,20027,1
2587,마사카타의 시체가 고사카 산에 묻히기 이전에 있었던 곳은?,18360,1
2588,그레고리오를 라테리노 궁전에 가둔모임은?,6716,2
2589,경제적 이유로 다시 창을 무기로 사용한 국가는?,24684,21
2590,프시타코사우루스의 얼굴에서 유일하게 다른 파충류와 다른것은?,39832,1
2591,나무다리의 한계를 대체하기 위해 만든 것은?,52497,6
2592,쇼군 직속가신단 중 쇼군을 직접 만날 수 있는 무사는?,16361,1
2593,유영 대신 황태자가 될 뻔한 인물은?,15904,1
2594,닉슨 행정부가 출범한 시기는?,23910,2
2595,20세기 이후에 함대 통보함의 임무를 대신하는 것은?,41786,1
2596,치천나라가 건립된 해는?,37888,1
2597,러일 전쟁의 승전국은?,16981,16
2598,역대 로마의 왕들 중 가장 먼저 포룸 로마눔에서 베스타 여신을 섬기는 의식을 치른 왕의 이름은?,13202,1
2599,실외에서 하는 농구 경기를 무엇이라고 하는가?,4966,6
2600,타르 연주자가 음을 결정하기 위해 손을 대야 하는 것은?,51647,1
2601,주제 사라마구가 반종교주의자라며 비판한 곳은?,24461,1
2602,열대 파동으로부터 제 8호 열대저기압이 생겨난 날짜는?,35417,1
2603,송우석이 인권 변호사로 활동하게 된 계기는?,36593,1
2604,남성 노동자들은 누가 중국 남성들의 미국 이민을 거부하길 바랐는가?,40872,1
2605,외교 사절단이라는 함정을 이용해 프리츠 황제를 암살하고자 한 집단은?,55154,1
2606,2차 컨스타운 전투 당시 브레킨리지는 누구의 휘하에 있었나?,27297,1
2607,알렉산드로스 대왕은 고대 근동을 언제 점령했는가?,30690,1
2608,광종이 혜거를 만나러 도덕암에 갈 때 이용했던 이동수단은?,36636,1
2609,로빈훗과 필립 왕세자가 만난 곳의 지명은?,40817,1
2610,돈오점수와 혜능의 법맥은 양립할 수 없다고 주장한 사람은?,5568,2
2611,나폴레옹이 크렘린 궁을 불태운 것은 몇 년인가?,5914,2
2612,모하베드 나부스의 아내는?,39691,1
2613,알렉산더 3세를 자신의 사위로 맞고자 했던 할리카르낫소스의 지배자는?,45728,1
2614,은평공원의 김용원 유적비에 이돈직의 공적이 새겨진 사실을 찾아낸 인물은?,54738,1
2615,군 징집을 면제받은 인물이 1차 세계대전 당시 옮겨간 지역은?,6629,4
2616,5종의 단공류 중 네가지의 종류를 차지하는 동물은?,7726,6
2617,조스마의 나이는 약 몇 년으로 예측되는가?,15408,1
2618,레코드와 Nullable 참조를 조합하여 나타내는 자료구조는?,7555,2
2619,"<발굴추척, 어느 삼형제의 선택>이 방영된 날은?",54452,1
2620,서방의 진출로 파생된 십자군운동이 중세의 어떤 제도를 해체시켰는가?,10908,1
2621,컴퓨터와 통신망으로 이루어진 새로운 도시건설 계획은 어느 지역에서 마련하는 중인가?,28869,10
2622,경기장에 있는 특별 지정 구역은 누구를 위한 것인가?,50338,1
2623,윌리 딕슨의 블루스 천국이 개장된 년도는 언제인가요?,44944,1
2624,빌게이츠가 8800 컴퓨터의 값 하락에 대해서 알게 된 글은 언제 발행되었나요?,54087,1
2625,"거대도시에서 가족의 해체, 각종 범죄, 정신적 질환 등이 특별히 많아지는 것은 무엇이 충돌되기 때문인가?",18478,1
2626,부인과 수도사가 밀회를 하는데 걸림돌인 사람은?,25384,1
2627,1966년 처음으로 운행된 베이역은 블루어에서 어디까지 운행되었나?,23105,2
2628,제11장갑사단이 우회시킨 부대는?,53053,2
2629,함경북도에서 유일하게 철도가 없는 군은?,48821,1
2630,윤세주가 교관을 맡았으며 민족혁명당 규모 확대에 이바지한 학교는?,9687,1
2631,최초로 영국 아카데미 외국어 영화상을 받은 한국 영화는?,56624,5
2632,보현암 석조관음보살의 보존 상태는 어떠한가?,46773,1
2633,아달베르트의 부친이 돌아가신 해는?,47648,1
2634,천안군당의 사상은?,15496,1
2635,반민특위에 체포되고 60년 후에 안인식이 오른 명부는?,16276,21
2636,핏소니아 로퀴애가 사냥하는데 이용하는 것은?,47746,1
2637,다양한 양조 방법이 설명되어 있는 가장 오래된 문헌이 발견된 곳은?,26570,1
2638,돌궐제국을 건국한 이후 소그디아나에 생긴 변화는?,13950,1
2639,이스라엘의 유일한 여왕의 손자는 누구인가?,21735,1
2640,파이드라의 남편은 누구인가?,44875,1
2641,천황이 대국민 메시지에 대한 원고 작성을 완료한 날짜는 언제인가요?,51774,1
2642,안나 네다의 오빠는 어느 나라의 임금인가?,36961,21
2643,타지키스탄 지역에서 인기가 가장 많은 요리는?,12894,1
2644,3당 합당을 겪은 정당 중 군사정권에서 책임이 있는 당은?,4786,2
2645,무굴의 그림은 어느 국가의 양식을 이어받았는가?,13969,11
2646,소문에 의하면 1887년 4월 20일의 행사에서 어떤 사건이 일어났는가?,59467,14
2647,민간에서 전해지는 바에 의하면 궁예는 누구와 대적하다 죽었는가?,7964,1
2648,계필하력을 특별히 아꼈던 왕은?,33412,1
2649,런던에서 큰 화재가 일어났던 당시 제임스 셜리는 어떤 직업을 가지고 있었나?,10053,1
2650,브리튼 섬에 독립 세력을 확립하고 왕국을 건설한 이들은?,28253,1
2651,로마군을 상비병으로 만든 인물은?,6035,2
2652,테오도르 뒤부아가 받기를 거절한 상은?,5360,6
2653,이윤필의 아버지는 누구인가?,9907,6
2654,블룸필드의 전공은 무엇인가?,55696,4
2655,하늘의 남극 방향을 찾을 수 있게 해주는 별은?,6859,2
2656,노랫말의 번역이 대구 시구 번역보다 훨씬 제약이 많은 이유는?,5664,2
2657,이집트의 통일 당시 티니스 왕족에 합쳐진 왕족은?,21510,1
2658,이민자들이 필요로 했던 것은?,26996,21
2659,"의사소통이 잘 안되거나 여행이 연기, 혹은 취소된다고 해석하는 경우는?",35064,21
2660,웅게른슈테른베르크가 포로로 붙잡혔던 유격대의 리더는 누구였나요?,32987,1
2661,67년에 데뷔 싱글을 낸 밴드는?,44197,1
2662,중세 사람들의 상상력을 자극한 창의 주인은 누구인가?,9830,1
2663,총학에서 노동자의 인권에 관한 내용을 기반으로 협의하여 정한 규칙은?,30019,21
2664,수지는 오목이를 누구와 결별시켰는가?,27404,1
2665,통진당의 행보를 비판하고 해산을 주장한 사람은?,33533,5
2666,전체 중 일본의 매출이 40%인 회사는?,34056,12
2667,이베이에서 페이팔로 결제가 가능한 것은 언제까지인가?,50543,2
2668,다카기 모리미치가 50개의 도루를 기록해 도루왕 타이틀을 받았던 해는?,29625,2
2669,예수가 아닌 다른 메시아의 등장을 바라고 있는 사람은?,6359,4
2670,산악 포병 연대 발령 당시 비트겐슈타인의 계급은?,4931,2
2671,보닌의 처형 방식이 캘리포니아주의 치사 주사로 변경된 해는 언제인가요?,60349,1
2672,히로시마를 누르고 우승을 차지한 팀은 어디인가?,17749,21
2673,독일 연방의 맹주 국가에서 혁명이 발생한 시기는?,11233,1
2674,르네상스 시대에 세례대를 관리하던 곳의 명칭은?,28791,1
2675,원작자가 주인공을 결정한다고 주장한 사람은?,38181,21
2676,6개국에서 1등을 한 음반이 출시되었던 해는?,59894,21
2677,피배서인이 행사할 수 있는 권리의 범위는?,31233,3
2678,중등교육이 의무적으로 처음 시행된 곳은?,21197,1
2679,보다폰은 누구를 후원하는가?,10268,21
2680,창구가 운영되는 시간에 역무원이 직접 표를 검사하는 역사는?,35110,1
2681,가정맹어호와 관련된 동물은 무엇인가요?,16782,1
2682,새누리당의 무상급식 관련 정책적 모순점을 지적한 인물은?,4779,1
2683,동양극장 사업을 실패로 돌아가게 만든 인물은?,15800,2
2684,"본래, 한왕 측에서 팽성 대전에 참전했으나 한을 배신하고 항우의 편으로 넘어간 인물은?",34137,2
2685,성화 점화 전에 비둘기를 풀던 방식은 어떤 올림픽 이후로 바뀌게 되었는가?,49269,1
2686,S.롱스타드 중위의 국적은?,44366,1
2687,사람들은 간결과 진중권의 토론에서 누가 이겼다고 생각하는가?,35704,1
2688,독일이 여객선이 운항하는 해로에서 공격하지 않겠다는 의사를 밝히기 전 마지막으로 침몰한 배는?,5511,2
2689,세키가하라 전투에서 요도도노의 라이벌은?,14912,1
2690,구글의 실시간 웹 서치 기능은?,24309,1
2691,풍진의 전파 경로는?,31183,1
2692,분에이 전쟁 이후 로쿠하라 단다이에게 주어진 권한으로 처벌할 수 있는 신분은?,14793,1
2693,과도위가 유엔의 승인 없이 외국군의 파병지원을 요청할 수 있게 된 날은?,28103,1
2694,비메이로 전투에서 영국군 원정대가 프랑스 부대를 격파시킨 해는?,15720,1
2695,공자 돌이 임금의 자리에 올랐던 시기는 언제인가?,25919,1
2696,이스라엘이 수에즈 운하를 자유로이 왕래하는 조건으로 이집트에 반환한 지역은?,17039,3
2697,예루살렘 공의회는 누가 유대 그리스토교인의 주장에 반론하면서 개최되었나요?,10550,1
2698,생물측정학파와 멘델학파의 대립을 해결한 신다원주의의 이론은?,33425,1
2699,아이들의 우울감은 어디서 오는가?,44542,5
2700,대한민국 정부가 수립된 다음 해에 지어진 관청 건물은?,42202,1
2701,오스트리아 황제가 항복했던 해에 나폴레옹이 패배했던 나라는?,13981,2
2702,조혜련은 기미가요 무대에 박수를 보낸 행동에 대한 해명을 어느 프로그램에서 하였나?,10686,1
2703,"세종대학교의 산하부서중, 한국형 온실가스배출 경로분석 프로그램을 개발한 곳은?",5225,2
2704,동영상 콘텐츠로 날씨를 제공하는 예보 유형은?,15655,1
2705,나플레옹이 넬슨 제독에 의해 패배하게 된 전쟁은 언제 발발하였나요?,13981,11
2706,우리나라에서 유일하게 백로의 서식지가 아닌 곳은?,6548,2
2707,인정식이 일제 경찰에 체포된 해는?,14026,5
2708,사자의 서신을 본 후 고구려 군사로 하여금 압록강 나루에 진을 치도록 만든 고구려의 장수는?,18172,1
2709,인목의 굵은 가지와 원줄기에 생기는 형상과 비슷한 것은?,24284,1
2710,도시조의 설득으로 결국 곤도가 얻고자 결정한 직위는?,11833,2
2711,요자의 삼촌은 어떤 관직에 있었나?,38494,21
2712,한사람에게 같은 인슐린 주사를 처방했을 때 다르게 생성되는 것은?,58283,1
2713,웨인을 사망에 이르게 한 합병증의 원인이 된 병은?,34685,2
2714,이혼성이 이유를 말하지 않았던 사건은 언제 일어났나요?,13623,1
2715,사천왕을 모시기 위해 조선시대부터 사찰입구에 건축한 건물은?,58530,16
2716,의회와 정부의 갈등 때문에 군대를 동원한 사람은?,55722,1
2717,아르눌프가 교황 포르모소의 구원 요청을 수락한 년도는 언제인가?,14540,1
2718,원희룡이 사상적 전환을 맞게 된 계기가 된 것은?,7628,2
2719,아라키스의 통치권을 원하는 가문이 황제에게 주어야 하는 것은?,7887,2
2720,이탈리아 발말렌코에서 진행된 세계 주니어 선수권 대회에서 1등을 거머쥔 선수는?,49082,2
2721,마르첼로 1세가 시행한 내용을 알 수 있게 해주는 서적은?,6682,2
2722,사물인터넷 보안 시스템 중 모은 정보를 서버로 보내는 역할을 하는 보안 시스템의 이름은?,37526,1
2723,공박에 새롭게 추가된 인물은?,35134,9
2724,훈다손의 뜻은?,40680,1
2725,소비에트 러시아 대표가 회의에 갈 수 없도록 만들었던 전쟁은?,7517,3
2726,1575년 아시가루가 다네가시마로 무장하고 참가한 전투는?,29542,1
2727,하이네만이 두 번째로 법무장관에 취임한 것은 몇 년인가?,26785,2
2728,참의원 선거에서 신체 장애인 후보자로 당선된 최초의 인물은?,54376,1
2729,경쟁 조직 간의 폭력 행위가 잠시동안 잠잠해진 시기는 언제인가요?,32385,1
2730,후타마타구치 전투가 일어났던 달은?,11835,1
2731,"""장씨종친회""가 실렸던 신문은?",6943,2
2732,팔로마 로레나의 아들이 가장 처음 만든 영화는?,35447,2
2733,"이주노동자를 위한 병원을 기점으로, 세계 곳곳에 의료지원이나 의료진 교육 사업을 진행하는 회사는?",7636,9
2734,등무칠이 반란을 일으키기 전에 없앤 것은 무엇인가요?,54445,1
2735,어떠한 목적 의식도 가지지 않은 상태를 장자는 뭐라고 했는가?,39267,2
2736,생활이 제일'이라는 구호를 내건 정당은?,11400,1
2737,두 포르투갈어 화자가 처음 대화를 할 시에 곤란을 겪는 화자는?,48059,1
2738,봉은사 승려를 문정왕후에게 주선해준 인물은?,7001,4
2739,《일본이란 어떤 나라인가》가 집필된 년도는?,8703,12
2740,활동자격을 빼앗긴 당은 어떤 정치적 성향을 띠는가?,7054,21
2741,하장청이 마크의 삼촌을 죽인 수단은?,14396,1
2742,당중앙과 함께 공산당의 투쟁 방침을 논의하는 집단은?,6131,2
2743,위표가 항우 쪽으로 돌아서는 계기가 된 발언을 한 인물은 누구인가?,34137,1
2744,뉴크로부존의 마법 사용자들의 이명은?,15440,1
2745,현판에 임영관이란 글씨를 자필로 쓴 사람은 누구인가?,18041,1
2746,"1561년, 안상에게 합자보를 수정하라고 지시받은 인물은?",19010,1
2747,선거에서 대통령 다음으로 표를 많이 받은 사람은 어떤 직책을 맡게 되는가?,36148,12
2748,누르가치가 오바를 돕기 위해 파병한 것은 몇 년인가?,16678,21
2749,남명혁 부인의 사망 당시 나이는?,39032,2
2750,아카리가 미조로기 료타를 만난 해는?,26943,1
2751,장성향교는 임진왜란으로 소실 된 이 후 언제 다시 지어졌는가?,40397,1
2752,남자와 딸들이 찾은 여자 시체는 몇 개인가?,51930,21
2753,모개가 관리 선발 시 가장 중시했던 것은?,8818,2
